vnr,frequency,sum
152991,82,0.873297702862427
9860,82,0.873297702862427
9998,82,0.873297702862427
78697,82,0.873297702862427
143453,82,0.873297702862427
63398,82,0.873297702862427
552240,82,0.873297702862427
2271,82,0.873297702862427
26886,82,0.873297702862427
34230,81,0.87511883961149
154728,81,0.87511883961149
477017,81,0.87511883961149
47894,81,0.87511883961149
413070,81,0.87511883961149
93687,81,0.87511883961149
31567,81,0.87511883961149
388850,81,0.87511883961149
43780,81,0.87511883961149
7434,81,0.87511883961149
582775,81,0.87511883961149
592121,81,0.87511883961149
519207,81,0.87511883961149
454124,81,0.87511883961149
178061,81,0.87511883961149
192393,81,0.87511883961149
38234,81,0.87511883961149
38224,81,0.87511883961149
13035,81,0.87511883961149
121699,81,0.87511883961149
25609,81,0.87511883961149
153601,80,0.876574892509035
2547,80,0.876574892509035
427062,80,0.876574892509035
13989,80,0.876574892509035
1326,80,0.876574892509035
152517,80,0.876574892509035
62931,80,0.876574892509035
465229,80,0.876574892509035
10610,80,0.876574892509035
1925,80,0.876574892509035
150319,80,0.876574892509035
675,80,0.876574892509035
18995,80,0.876574892509035
134085,80,0.876574892509035
451989,80,0.876574892509035
530972,80,0.876574892509035
52953,80,0.876574892509035
11261,79,0.878435642461928
11604,79,0.878435642461928
95216,79,0.878435642461928
154732,79,0.878435642461928
523928,79,0.878435642461928
7029,79,0.878435642461928
79833,79,0.878435642461928
8904,79,0.878435642461928
17679,79,0.878435642461928
28407,79,0.878435642461928
42986,79,0.878435642461928
5513,79,0.878435642461928
179572,79,0.878435642461928
13135,79,0.878435642461928
170514,79,0.878435642461928
4655,79,0.878435642461928
39978,79,0.878435642461928
590158,79,0.878435642461928
14852,79,0.878435642461928
25408,79,0.878435642461928
203190,79,0.878435642461928
385229,79,0.878435642461928
36319,78,0.88035634753413
189688,78,0.88035634753413
394866,78,0.88035634753413
22051,78,0.88035634753413
96685,78,0.88035634753413
1788,78,0.88035634753413
23862,78,0.88035634753413
192997,78,0.88035634753413
19094,78,0.88035634753413
20362,78,0.88035634753413
500637,78,0.88035634753413
500660,78,0.88035634753413
8421,78,0.88035634753413
9935,78,0.88035634753413
9999,78,0.88035634753413
67714,78,0.88035634753413
922,78,0.88035634753413
421768,78,0.88035634753413
39776,78,0.88035634753413
156349,78,0.88035634753413
565325,78,0.88035634753413
398776,78,0.88035634753413
2250,78,0.88035634753413
49825,77,0.881345607002756
61481,77,0.881345607002756
85615,77,0.881345607002756
11563,77,0.881345607002756
22179,77,0.881345607002756
571125,77,0.881345607002756
18332,77,0.881345607002756
145490,77,0.881345607002756
28249,77,0.881345607002756
485516,77,0.881345607002756
75248,77,0.881345607002756
157973,77,0.881345607002756
415273,76,0.882403386607738
141671,76,0.882403386607738
479766,76,0.882403386607738
429482,76,0.882403386607738
10240,76,0.882403386607738
153437,76,0.882403386607738
154739,76,0.882403386607738
456939,76,0.882403386607738
192922,76,0.882403386607738
160953,76,0.882403386607738
158208,76,0.882403386607738
566992,76,0.882403386607738
40842,76,0.882403386607738
24320,75,0.884330515442723
478990,75,0.884330515442723
95083,75,0.884330515442723
11483,75,0.884330515442723
23760,75,0.884330515442723
23873,75,0.884330515442723
45354,75,0.884330515442723
21340,75,0.884330515442723
19037,75,0.884330515442723
498220,75,0.884330515442723
402305,75,0.884330515442723
524736,75,0.884330515442723
137473,75,0.884330515442723
125,75,0.884330515442723
461939,75,0.884330515442723
18681,75,0.884330515442723
15018,75,0.884330515442723
15211,75,0.884330515442723
75028,75,0.884330515442723
14025,75,0.884330515442723
419622,75,0.884330515442723
5755,75,0.884330515442723
14727,75,0.884330515442723
384123,75,0.884330515442723
23139,74,0.885598137965292
1213,74,0.885598137965292
11247,74,0.885598137965292
61687,74,0.885598137965292
454454,74,0.885598137965292
11626,74,0.885598137965292
418657,74,0.885598137965292
32567,74,0.885598137965292
17145,74,0.885598137965292
91009,74,0.885598137965292
18694,74,0.885598137965292
344,74,0.885598137965292
485813,74,0.885598137965292
16727,74,0.885598137965292
541888,74,0.885598137965292
97288,74,0.885598137965292
23222,73,0.887630188259074
491464,73,0.887630188259074
21158,73,0.887630188259074
104489,73,0.887630188259074
178616,73,0.887630188259074
47952,73,0.887630188259074
451732,73,0.887630188259074
536842,73,0.887630188259074
512915,73,0.887630188259074
31393,73,0.887630188259074
137455,73,0.887630188259074
19753,73,0.887630188259074
422402,73,0.887630188259074
30288,73,0.887630188259074
458455,73,0.887630188259074
90263,73,0.887630188259074
664,73,0.887630188259074
474994,73,0.887630188259074
89573,73,0.887630188259074
27240,73,0.887630188259074
110260,73,0.887630188259074
480335,73,0.887630188259074
88653,73,0.887630188259074
74197,73,0.887630188259074
74251,73,0.887630188259074
38516,73,0.887630188259074
2328,72,0.88955731709406
142851,72,0.88955731709406
559013,72,0.88955731709406
141994,72,0.88955731709406
48716,72,0.88955731709406
127507,72,0.88955731709406
98942,72,0.88955731709406
10358,72,0.88955731709406
451740,72,0.88955731709406
573982,72,0.88955731709406
18008,72,0.88955731709406
8251,72,0.88955731709406
485888,72,0.88955731709406
135979,72,0.88955731709406
16404,72,0.88955731709406
16548,72,0.88955731709406
40423,72,0.88955731709406
99271,72,0.88955731709406
13233,72,0.88955731709406
108514,72,0.88955731709406
24026,72,0.88955731709406
385146,72,0.88955731709406
459974,72,0.88955731709406
143218,72,0.88955731709406
14880,72,0.88955731709406
550673,71,0.89168572382959
141945,71,0.89168572382959
12597,71,0.89168572382959
574541,71,0.89168572382959
22624,71,0.89168572382959
389395,71,0.89168572382959
159103,71,0.89168572382959
173393,71,0.89168572382959
400093,71,0.89168572382959
10926,71,0.89168572382959
149097,71,0.89168572382959
7109,71,0.89168572382959
78051,71,0.89168572382959
18597,71,0.89168572382959
373,71,0.89168572382959
132159,71,0.89168572382959
206615,71,0.89168572382959
110324,71,0.89168572382959
6617,71,0.89168572382959
588392,71,0.89168572382959
14261,71,0.89168572382959
408757,71,0.89168572382959
143631,71,0.89168572382959
3123,71,0.89168572382959
406204,71,0.89168572382959
193329,71,0.89168572382959
516427,71,0.89168572382959
410738,71,0.89168572382959
176321,70,0.893559321308047
49791,70,0.893559321308047
153871,70,0.893559321308047
537480,70,0.893559321308047
57033,70,0.893559321308047
503680,70,0.893559321308047
100378,70,0.893559321308047
135275,70,0.893559321308047
390070,70,0.893559321308047
95943,70,0.893559321308047
92023,70,0.893559321308047
438465,70,0.893559321308047
403533,70,0.893559321308047
18594,70,0.893559321308047
55509,70,0.893559321308047
20989,70,0.893559321308047
475,70,0.893559321308047
7649,70,0.893559321308047
7721,70,0.893559321308047
147694,70,0.893559321308047
14094,70,0.893559321308047
75366,70,0.893559321308047
5793,70,0.893559321308047
61275,70,0.893559321308047
385260,70,0.893559321308047
440215,69,0.895258406564227
3916,69,0.895258406564227
1505,69,0.895258406564227
467886,69,0.895258406564227
104505,69,0.895258406564227
22490,69,0.895258406564227
82215,69,0.895258406564227
19261,69,0.895258406564227
56183,69,0.895258406564227
476648,69,0.895258406564227
93496,69,0.895258406564227
571034,69,0.895258406564227
152967,69,0.895258406564227
7118,69,0.895258406564227
15070,69,0.895258406564227
161613,69,0.895258406564227
895,69,0.895258406564227
417097,69,0.895258406564227
142307,69,0.895258406564227
527358,69,0.895258406564227
517813,69,0.895258406564227
383000,69,0.895258406564227
529524,69,0.895258406564227
536433,68,0.897151275331037
535021,68,0.897151275331037
11202,68,0.897151275331037
23182,68,0.897151275331037
113043,68,0.897151275331037
11279,68,0.897151275331037
480897,68,0.897151275331037
417584,68,0.897151275331037
23723,68,0.897151275331037
23813,68,0.897151275331037
57141,68,0.897151275331037
1974,68,0.897151275331037
135130,68,0.897151275331037
559401,68,0.897151275331037
174060,68,0.897151275331037
571046,68,0.897151275331037
31758,68,0.897151275331037
448761,68,0.897151275331037
411642,68,0.897151275331037
79978,68,0.897151275331037
6850,68,0.897151275331037
4231,68,0.897151275331037
50153,68,0.897151275331037
493148,68,0.897151275331037
157552,68,0.897151275331037
61056,68,0.897151275331037
104760,67,0.899159771827944
62662,67,0.899159771827944
48616,67,0.899159771827944
13958,67,0.899159771827944
73585,67,0.899159771827944
491704,67,0.899159771827944
48689,67,0.899159771827944
478438,67,0.899159771827944
22240,67,0.899159771827944
116141,67,0.899159771827944
1706,67,0.899159771827944
449587,67,0.899159771827944
475483,67,0.899159771827944
7290,67,0.899159771827944
18671,67,0.899159771827944
8647,67,0.899159771827944
496554,67,0.899159771827944
461889,67,0.899159771827944
460345,67,0.899159771827944
145029,67,0.899159771827944
7864,67,0.899159771827944
180448,67,0.899159771827944
527598,67,0.899159771827944
588319,67,0.899159771827944
14459,67,0.899159771827944
38646,67,0.899159771827944
373411,67,0.899159771827944
4731,67,0.899159771827944
3984,66,0.901067629374581
453498,66,0.901067629374581
453282,66,0.901067629374581
72901,66,0.901067629374581
113639,66,0.901067629374581
9251,66,0.901067629374581
67108,66,0.901067629374581
19551,66,0.901067629374581
7073,66,0.901067629374581
560359,66,0.901067629374581
21901,66,0.901067629374581
17159,66,0.901067629374581
68882,66,0.901067629374581
581744,66,0.901067629374581
78485,66,0.901067629374581
543330,66,0.901067629374581
108308,66,0.901067629374581
8936,66,0.901067629374581
89615,66,0.901067629374581
87189,66,0.901067629374581
141063,66,0.901067629374581
13079,66,0.901067629374581
15839,66,0.901067629374581
15747,66,0.901067629374581
183947,66,0.901067629374581
516161,66,0.901067629374581
25524,66,0.901067629374581
85515,65,0.902807398461723
48725,65,0.902807398461723
86932,65,0.902807398461723
10584,65,0.902807398461723
10639,65,0.902807398461723
20152,65,0.902807398461723
160051,65,0.902807398461723
78060,65,0.902807398461723
157369,65,0.902807398461723
514,65,0.902807398461723
565,65,0.902807398461723
7693,65,0.902807398461723
18994,65,0.902807398461723
518076,65,0.902807398461723
121006,65,0.902807398461723
486638,65,0.902807398461723
159541,65,0.902807398461723
6637,65,0.902807398461723
53641,65,0.902807398461723
14016,65,0.902807398461723
16892,65,0.902807398461723
14389,65,0.902807398461723
396051,65,0.902807398461723
87601,65,0.902807398461723
385211,65,0.902807398461723
598708,64,0.90520560323415
127461,64,0.90520560323415
23045,64,0.90520560323415
11031,64,0.90520560323415
416644,64,0.90520560323415
164264,64,0.90520560323415
37945,64,0.90520560323415
488056,64,0.90520560323415
24871,64,0.90520560323415
563684,64,0.90520560323415
189220,64,0.90520560323415
23833,64,0.90520560323415
82158,64,0.90520560323415
20104,64,0.90520560323415
521112,64,0.90520560323415
83751,64,0.90520560323415
10951,64,0.90520560323415
18078,64,0.90520560323415
8099,64,0.90520560323415
476474,64,0.90520560323415
102778,64,0.90520560323415
150409,64,0.90520560323415
19925,64,0.90520560323415
80833,64,0.90520560323415
8896,64,0.90520560323415
27049,64,0.90520560323415
55915,64,0.90520560323415
6391,64,0.90520560323415
498980,64,0.90520560323415
496190,64,0.90520560323415
16642,64,0.90520560323415
5525,64,0.90520560323415
16927,64,0.90520560323415
2265,64,0.90520560323415
86534,64,0.90520560323415
166952,63,0.907903583603132
415338,63,0.907903583603132
153536,63,0.907903583603132
50846,63,0.907903583603132
177717,63,0.907903583603132
49965,63,0.907903583603132
524173,63,0.907903583603132
551606,63,0.907903583603132
490094,63,0.907903583603132
34116,63,0.907903583603132
24959,63,0.907903583603132
167734,63,0.907903583603132
97824,63,0.907903583603132
102889,63,0.907903583603132
521104,63,0.907903583603132
10827,63,0.907903583603132
33624,63,0.907903583603132
20529,63,0.907903583603132
138396,63,0.907903583603132
562983,63,0.907903583603132
8412,63,0.907903583603132
459727,63,0.907903583603132
433045,63,0.907903583603132
19987,63,0.907903583603132
41302,63,0.907903583603132
434019,63,0.907903583603132
27286,63,0.907903583603132
7910,63,0.907903583603132
77686,63,0.907903583603132
87114,63,0.907903583603132
478104,63,0.907903583603132
99226,63,0.907903583603132
157951,63,0.907903583603132
538140,63,0.907903583603132
6966,63,0.907903583603132
155531,63,0.907903583603132
506972,63,0.907903583603132
27942,63,0.907903583603132
4893,63,0.907903583603132
4955,63,0.907903583603132
465427,62,0.910359602240607
106906,62,0.910359602240607
83160,62,0.910359602240607
514505,62,0.910359602240607
10312,62,0.910359602240607
34231,62,0.910359602240607
420877,62,0.910359602240607
71656,62,0.910359602240607
535823,62,0.910359602240607
10820,62,0.910359602240607
101709,62,0.910359602240607
10947,62,0.910359602240607
474163,62,0.910359602240607
57802,62,0.910359602240607
137451,62,0.910359602240607
8309,62,0.910359602240607
101352,62,0.910359602240607
125331,62,0.910359602240607
29166,62,0.910359602240607
9739,62,0.910359602240607
80842,62,0.910359602240607
8964,62,0.910359602240607
80980,62,0.910359602240607
28442,62,0.910359602240607
509935,62,0.910359602240607
570465,62,0.910359602240607
5355,62,0.910359602240607
411181,62,0.910359602240607
100823,62,0.910359602240607
15378,62,0.910359602240607
493577,62,0.910359602240607
27659,62,0.910359602240607
468165,62,0.910359602240607
143009,62,0.910359602240607
74468,62,0.910359602240607
132498,62,0.910359602240607
182732,62,0.910359602240607
536425,61,0.91271069941929
11251,61,0.91271069941929
561027,61,0.91271069941929
514588,61,0.91271069941929
503821,61,0.91271069941929
418830,61,0.91271069941929
456871,61,0.91271069941929
22430,61,0.91271069941929
432930,61,0.91271069941929
161190,61,0.91271069941929
58843,61,0.91271069941929
198150,61,0.91271069941929
525931,61,0.91271069941929
79269,61,0.91271069941929
44760,61,0.91271069941929
79540,61,0.91271069941929
145208,61,0.91271069941929
385054,61,0.91271069941929
9987,61,0.91271069941929
41169,61,0.91271069941929
173716,61,0.91271069941929
7670,61,0.91271069941929
413880,61,0.91271069941929
171000,61,0.91271069941929
197590,61,0.91271069941929
520346,61,0.91271069941929
7957,61,0.91271069941929
195156,61,0.91271069941929
17981,61,0.91271069941929
41740,61,0.91271069941929
106328,61,0.91271069941929
143362,61,0.91271069941929
26331,61,0.91271069941929
4488,61,0.91271069941929
108571,61,0.91271069941929
567719,61,0.91271069941929
3860,60,0.914637828254278
382457,60,0.914637828254278
1318,60,0.914637828254278
1340,60,0.914637828254278
502802,60,0.914637828254278
22142,60,0.914637828254278
34405,60,0.914637828254278
123031,60,0.914637828254278
95547,60,0.914637828254278
19086,60,0.914637828254278
485006,60,0.914637828254278
510222,60,0.914637828254278
487459,60,0.914637828254278
8424,60,0.914637828254278
170100,60,0.914637828254278
55756,60,0.914637828254278
64190,60,0.914637828254278
197632,60,0.914637828254278
534990,60,0.914637828254278
17810,60,0.914637828254278
100910,60,0.914637828254278
426957,60,0.914637828254278
455329,60,0.914637828254278
16842,60,0.914637828254278
142349,60,0.914637828254278
4467,60,0.914637828254278
25107,60,0.914637828254278
52895,60,0.914637828254278
5910,60,0.914637828254278
158938,60,0.914637828254278
12439,59,0.91634333727324
428524,59,0.91634333727324
101070,59,0.91634333727324
60296,59,0.91634333727324
115568,59,0.91634333727324
11551,59,0.91634333727324
166530,59,0.91634333727324
12986,59,0.91634333727324
154761,59,0.91634333727324
550162,59,0.91634333727324
116384,59,0.91634333727324
101691,59,0.91634333727324
390427,59,0.91634333727324
149108,59,0.91634333727324
426486,59,0.91634333727324
7030,59,0.91634333727324
9910,59,0.91634333727324
168112,59,0.91634333727324
411470,59,0.91634333727324
14203,59,0.91634333727324
467361,59,0.91634333727324
143609,59,0.91634333727324
155648,59,0.91634333727324
179606,59,0.91634333727324
169695,59,0.91634333727324
37432,59,0.91634333727324
459867,59,0.91634333727324
11115,58,0.91876509584254
452209,58,0.91876509584254
12524,58,0.91876509584254
13907,58,0.91876509584254
1304,58,0.91876509584254
117550,58,0.91876509584254
72402,58,0.91876509584254
95262,58,0.91876509584254
22452,58,0.91876509584254
23841,58,0.91876509584254
417329,58,0.91876509584254
534743,58,0.91876509584254
412205,58,0.91876509584254
81152,58,0.91876509584254
381814,58,0.91876509584254
162156,58,0.91876509584254
546051,58,0.91876509584254
9637,58,0.91876509584254
185049,58,0.91876509584254
81798,58,0.91876509584254
31559,58,0.91876509584254
19898,58,0.91876509584254
421016,58,0.91876509584254
505255,58,0.91876509584254
506584,58,0.91876509584254
156154,58,0.91876509584254
410175,58,0.91876509584254
172957,58,0.91876509584254
91686,58,0.91876509584254
579144,58,0.91876509584254
136673,58,0.91876509584254
425736,58,0.91876509584254
16789,58,0.91876509584254
87379,58,0.91876509584254
28964,58,0.91876509584254
14470,58,0.91876509584254
445676,58,0.91876509584254
12123,58,0.91876509584254
4903,58,0.91876509584254
394726,57,0.920900996967985
1068,57,0.920900996967985
126294,57,0.920900996967985
176479,57,0.920900996967985
85792,57,0.920900996967985
72507,57,0.920900996967985
384610,57,0.920900996967985
22515,57,0.920900996967985
527614,57,0.920900996967985
58438,57,0.920900996967985
70284,57,0.920900996967985
44107,57,0.920900996967985
10980,57,0.920900996967985
43148,57,0.920900996967985
162123,57,0.920900996967985
9462,57,0.920900996967985
8215,57,0.920900996967985
164871,57,0.920900996967985
20992,57,0.920900996967985
447755,57,0.920900996967985
77205,57,0.920900996967985
17538,57,0.920900996967985
520379,57,0.920900996967985
42997,57,0.920900996967985
503433,57,0.920900996967985
143396,57,0.920900996967985
142000,57,0.920900996967985
444430,57,0.920900996967985
3078,57,0.920900996967985
384321,57,0.920900996967985
171924,57,0.920900996967985
13273,57,0.920900996967985
13379,57,0.920900996967985
132495,57,0.920900996967985
566373,57,0.920900996967985
37678,56,0.922999426143859
416513,56,0.922999426143859
440183,56,0.922999426143859
104836,56,0.922999426143859
23726,56,0.922999426143859
129674,56,0.922999426143859
162628,56,0.922999426143859
197251,56,0.922999426143859
380710,56,0.922999426143859
114664,56,0.922999426143859
597575,56,0.922999426143859
578276,56,0.922999426143859
16192,56,0.922999426143859
43762,56,0.922999426143859
90134,56,0.922999426143859
80824,56,0.922999426143859
66563,56,0.922999426143859
40023,56,0.922999426143859
162949,56,0.922999426143859
51011,56,0.922999426143859
558782,56,0.922999426143859
38174,56,0.922999426143859
129098,56,0.922999426143859
6811,56,0.922999426143859
5722,56,0.922999426143859
3140,56,0.922999426143859
14407,56,0.922999426143859
13244,56,0.922999426143859
419041,56,0.922999426143859
4842,56,0.922999426143859
4876,56,0.922999426143859
49524,56,0.922999426143859
106128,56,0.922999426143859
482331,56,0.922999426143859
444075,56,0.922999426143859
48625,55,0.925295921338885
46086,55,0.925295921338885
72480,55,0.925295921338885
406751,55,0.925295921338885
480863,55,0.925295921338885
478263,55,0.925295921338885
185237,55,0.925295921338885
22727,55,0.925295921338885
413518,55,0.925295921338885
94321,55,0.925295921338885
69477,55,0.925295921338885
172122,55,0.925295921338885
188829,55,0.925295921338885
21890,55,0.925295921338885
17134,55,0.925295921338885
19792,55,0.925295921338885
477828,55,0.925295921338885
427542,55,0.925295921338885
7264,55,0.925295921338885
170118,55,0.925295921338885
469189,55,0.925295921338885
472442,55,0.925295921338885
17523,55,0.925295921338885
112704,55,0.925295921338885
16318,55,0.925295921338885
40360,55,0.925295921338885
63181,55,0.925295921338885
65715,55,0.925295921338885
116062,55,0.925295921338885
554840,55,0.925295921338885
5837,55,0.925295921338885
62265,55,0.925295921338885
517755,55,0.925295921338885
420372,55,0.925295921338885
5976,55,0.925295921338885
434951,55,0.925295921338885
14662,55,0.925295921338885
179135,55,0.925295921338885
24290,55,0.925295921338885
23148,54,0.927145965020471
96112,54,0.927145965020471
418970,54,0.927145965020471
72306,54,0.927145965020471
151191,54,0.927145965020471
34322,54,0.927145965020471
405548,54,0.927145965020471
10408,54,0.927145965020471
45078,54,0.927145965020471
563485,54,0.927145965020471
1789,54,0.927145965020471
114967,54,0.927145965020471
559971,54,0.927145965020471
9092,54,0.927145965020471
21577,54,0.927145965020471
17047,54,0.927145965020471
19655,54,0.927145965020471
125364,54,0.927145965020471
137385,54,0.927145965020471
20914,54,0.927145965020471
132096,54,0.927145965020471
525,54,0.927145965020471
460046,54,0.927145965020471
688001,54,0.927145965020471
4094,54,0.927145965020471
87197,54,0.927145965020471
5641,54,0.927145965020471
16969,54,0.927145965020471
5790,54,0.927145965020471
85050,54,0.927145965020471
13386,54,0.927145965020471
192228,54,0.927145965020471
166930,53,0.929756153964747
12471,53,0.929756153964747
503813,53,0.929756153964747
130823,53,0.929756153964747
128454,53,0.929756153964747
164175,53,0.929756153964747
453035,53,0.929756153964747
45142,53,0.929756153964747
72950,53,0.929756153964747
519033,53,0.929756153964747
19012,53,0.929756153964747
160259,53,0.929756153964747
522516,53,0.929756153964747
10999,53,0.929756153964747
18095,53,0.929756153964747
18075,53,0.929756153964747
58923,53,0.929756153964747
476655,53,0.929756153964747
32556,53,0.929756153964747
20565,53,0.929756153964747
440418,53,0.929756153964747
571063,53,0.929756153964747
558080,53,0.929756153964747
115998,53,0.929756153964747
562835,53,0.929756153964747
56769,53,0.929756153964747
427526,53,0.929756153964747
44875,53,0.929756153964747
8672,53,0.929756153964747
17488,53,0.929756153964747
146719,53,0.929756153964747
557876,53,0.929756153964747
506196,53,0.929756153964747
564419,53,0.929756153964747
64660,53,0.929756153964747
503358,53,0.929756153964747
373621,53,0.929756153964747
384313,53,0.929756153964747
25174,53,0.929756153964747
52870,53,0.929756153964747
85047,53,0.929756153964747
25306,53,0.929756153964747
13423,53,0.929756153964747
2276,53,0.929756153964747
73252,53,0.929756153964747
518779,53,0.929756153964747
513663,52,0.931760367953134
13824,52,0.931760367953134
512227,52,0.931760367953134
383810,52,0.931760367953134
153963,52,0.931760367953134
24852,52,0.931760367953134
23773,52,0.931760367953134
84660,52,0.931760367953134
1950,52,0.931760367953134
22738,52,0.931760367953134
95906,52,0.931760367953134
150110,52,0.931760367953134
152926,52,0.931760367953134
528055,52,0.931760367953134
18669,52,0.931760367953134
19971,52,0.931760367953134
6113,52,0.931760367953134
132107,52,0.931760367953134
78515,52,0.931760367953134
28348,52,0.931760367953134
412726,52,0.931760367953134
134338,52,0.931760367953134
520338,52,0.931760367953134
6653,52,0.931760367953134
516898,52,0.931760367953134
51122,52,0.931760367953134
194985,52,0.931760367953134
28897,52,0.931760367953134
98032,52,0.931760367953134
5645,52,0.931760367953134
4393,52,0.931760367953134
14319,52,0.931760367953134
797340,52,0.931760367953134
38552,52,0.931760367953134
12035,52,0.931760367953134
504159,52,0.931760367953134
11067,51,0.934599671103346
26977,51,0.934599671103346
166853,51,0.934599671103346
1321,51,0.934599671103346
61804,51,0.934599671103346
11596,51,0.934599671103346
179754,51,0.934599671103346
526335,51,0.934599671103346
71512,51,0.934599671103346
1815,51,0.934599671103346
82170,51,0.934599671103346
572848,51,0.934599671103346
69559,51,0.934599671103346
162874,51,0.934599671103346
56145,51,0.934599671103346
83742,51,0.934599671103346
160128,51,0.934599671103346
888888,51,0.934599671103346
416743,51,0.934599671103346
29100,51,0.934599671103346
19776,51,0.934599671103346
402271,51,0.934599671103346
409417,51,0.934599671103346
568956,51,0.934599671103346
31500,51,0.934599671103346
28035,51,0.934599671103346
507824,51,0.934599671103346
194080,51,0.934599671103346
458422,51,0.934599671103346
79768,51,0.934599671103346
31778,51,0.934599671103346
421,51,0.934599671103346
31747,51,0.934599671103346
80947,51,0.934599671103346
570564,51,0.934599671103346
377587,51,0.934599671103346
77615,51,0.934599671103346
100832,51,0.934599671103346
15348,51,0.934599671103346
455352,51,0.934599671103346
5500,51,0.934599671103346
5503,51,0.934599671103346
3079,51,0.934599671103346
156992,51,0.934599671103346
13178,51,0.934599671103346
108589,51,0.934599671103346
107508,51,0.934599671103346
445239,51,0.934599671103346
589077,51,0.934599671103346
179168,51,0.934599671103346
25588,51,0.934599671103346
74575,51,0.934599671103346
116716,50,0.936901519434025
12431,50,0.936901519434025
3769,50,0.936901519434025
465443,50,0.936901519434025
163120,50,0.936901519434025
512012,50,0.936901519434025
586180,50,0.936901519434025
24951,50,0.936901519434025
34241,50,0.936901519434025
406871,50,0.936901519434025
153445,50,0.936901519434025
140178,50,0.936901519434025
189332,50,0.936901519434025
22721,50,0.936901519434025
22868,50,0.936901519434025
150800,50,0.936901519434025
403915,50,0.936901519434025
31070,50,0.936901519434025
44333,50,0.936901519434025
462009,50,0.936901519434025
29043,50,0.936901519434025
149377,50,0.936901519434025
9728,50,0.936901519434025
9844,50,0.936901519434025
9877,50,0.936901519434025
66196,50,0.936901519434025
458323,50,0.936901519434025
18677,50,0.936901519434025
20954,50,0.936901519434025
567125,50,0.936901519434025
399202,50,0.936901519434025
5186,50,0.936901519434025
76281,50,0.936901519434025
100990,50,0.936901519434025
15200,50,0.936901519434025
7908,50,0.936901519434025
100814,50,0.936901519434025
15356,50,0.936901519434025
51193,50,0.936901519434025
4209,50,0.936901519434025
15847,50,0.936901519434025
118065,50,0.936901519434025
97106,50,0.936901519434025
370818,49,0.938999948609897
417972,49,0.938999948609897
140210,49,0.938999948609897
439000,49,0.938999948609897
418981,49,0.938999948609897
59378,49,0.938999948609897
73650,49,0.938999948609897
477133,49,0.938999948609897
24881,49,0.938999948609897
11493,49,0.938999948609897
558692,49,0.938999948609897
10647,49,0.938999948609897
57224,49,0.938999948609897
523951,49,0.938999948609897
441958,49,0.938999948609897
488791,49,0.938999948609897
19688,49,0.938999948609897
163652,49,0.938999948609897
18595,49,0.938999948609897
593871,49,0.938999948609897
30336,49,0.938999948609897
16017,49,0.938999948609897
92887,49,0.938999948609897
53280,49,0.938999948609897
134120,49,0.938999948609897
111487,49,0.938999948609897
53414,49,0.938999948609897
101972,49,0.938999948609897
123696,49,0.938999948609897
570440,49,0.938999948609897
6786,49,0.938999948609897
28722,49,0.938999948609897
6914,49,0.938999948609897
408773,49,0.938999948609897
5771,49,0.938999948609897
64774,49,0.938999948609897
396314,49,0.938999948609897
13145,49,0.938999948609897
14754,49,0.938999948609897
493049,49,0.938999948609897
525720,48,0.941055552700548
23036,48,0.941055552700548
59632,48,0.941055552700548
10362,48,0.941055552700548
21083,48,0.941055552700548
153486,48,0.941055552700548
10589,48,0.941055552700548
35933,48,0.941055552700548
149629,48,0.941055552700548
59951,48,0.941055552700548
125607,48,0.941055552700548
474403,48,0.941055552700548
22750,48,0.941055552700548
22840,48,0.941055552700548
452862,48,0.941055552700548
535674,48,0.941055552700548
33870,48,0.941055552700548
92256,48,0.941055552700548
548563,48,0.941055552700548
133181,48,0.941055552700548
339,48,0.941055552700548
79723,48,0.941055552700548
27040,48,0.941055552700548
88189,48,0.941055552700548
5266,48,0.941055552700548
17837,48,0.941055552700548
425679,48,0.941055552700548
426981,48,0.941055552700548
28738,48,0.941055552700548
4282,48,0.941055552700548
384545,48,0.941055552700548
444444,48,0.941055552700548
515314,48,0.941055552700548
15663,48,0.941055552700548
52624,48,0.941055552700548
14426,48,0.941055552700548
494732,48,0.941055552700548
85013,48,0.941055552700548
408666,48,0.941055552700548
40980,48,0.941055552700548
416560,47,0.943521206982202
199018,47,0.943521206982202
12460,47,0.943521206982202
151282,47,0.943521206982202
12721,47,0.943521206982202
34038,47,0.943521206982202
22018,47,0.943521206982202
151175,47,0.943521206982202
479717,47,0.943521206982202
11535,47,0.943521206982202
23668,47,0.943521206982202
85845,47,0.943521206982202
23807,47,0.943521206982202
418665,47,0.943521206982202
20115,47,0.943521206982202
498204,47,0.943521206982202
522532,47,0.943521206982202
149772,47,0.943521206982202
69807,47,0.943521206982202
8220,47,0.943521206982202
177949,47,0.943521206982202
9632,47,0.943521206982202
18433,47,0.943521206982202
125397,47,0.943521206982202
30353,47,0.943521206982202
581829,47,0.943521206982202
6038,47,0.943521206982202
68902,47,0.943521206982202
434486,47,0.943521206982202
77151,47,0.943521206982202
108407,47,0.943521206982202
158725,47,0.943521206982202
54593,47,0.943521206982202
29587,47,0.943521206982202
29525,47,0.943521206982202
173781,47,0.943521206982202
28497,47,0.943521206982202
28519,47,0.943521206982202
447177,47,0.943521206982202
15340,47,0.943521206982202
49033,47,0.943521206982202
470658,47,0.943521206982202
14453,47,0.943521206982202
64734,47,0.943521206982202
14472,47,0.943521206982202
